id,date,profit
台灣加權股價指數,1248883200.0,7027.11
台灣加權股價指數,1248969600.0,7077.71
台灣加權股價指數,1249228800.0,7056.71
台灣加權股價指數,1249315200.0,6955.87
台灣加權股價指數,1249401600.0,6848.24
台灣加權股價指數,1249488000.0,6868.65
台灣加權股價指數,1249833600.0,6882.87
台灣加權股價指數,1249920000.0,6909.02
台灣加權股價指數,1250006400.0,6898.9
台灣加權股價指數,1250092800.0,7034.96
台灣加權股價指數,1250179200.0,7069.51
台灣加權股價指數,1250438400.0,6931.8
台灣加權股價指數,1250524800.0,6789.77
台灣加權股價指數,1250611200.0,6788.58
台灣加權股價指數,1250697600.0,6733.23
台灣加權股價指數,1250784000.0,6654.8
台灣加權股價指數,1251043200.0,6838.25
台灣加權股價指數,1251129600.0,6809.41
台灣加權股價指數,1251216000.0,6719.21
台灣加權股價指數,1251302400.0,6690.75
台灣加權股價指數,1251388800.0,6809.86
台灣加權股價指數,1251648000.0,6825.95
台灣加權股價指數,1251734400.0,7019.75
台灣加權股價指數,1251820800.0,7039.77
台灣加權股價指數,1251907200.0,7104.65
台灣加權股價指數,1251993600.0,7153.13
台灣加權股價指數,1252252800.0,7224.59
台灣加權股價指數,1252339200.0,7313.99
台灣加權股價指數,1252425600.0,7250.72
台灣加權股價指數,1252512000.0,7332.08
台灣加權股價指數,1252598400.0,7337.14
台灣加權股價指數,1252857600.0,7256.95
台灣加權股價指數,1252944000.0,7346.26
台灣加權股價指數,1253030400.0,7440.24
台灣加權股價指數,1253116800.0,7477.3
台灣加權股價指數,1253203200.0,7526.55
台灣加權股價指數,1253462400.0,7502.46
台灣加權股價指數,1253548800.0,7469.03
台灣加權股價指數,1253635200.0,7376.76
台灣加權股價指數,1253721600.0,7324.22
台灣加權股價指數,1253808000.0,7345.22
台灣加權股價指數,1254067200.0,7284.61
台灣加權股價指數,1254153600.0,7429.98
台灣加權股價指數,1254240000.0,7509.17
台灣加權股價指數,1254326400.0,7545.29
台灣加權股價指數,1254412800.0,7411.88
台灣加權股價指數,1254672000.0,7437.98
台灣加權股價指數,1254758400.0,7536.05
台灣加權股價指數,1254844800.0,7608.66
台灣加權股價指數,1254931200.0,7503.31
台灣加權股價指數,1255017600.0,7571.96
台灣加權股價指數,1255276800.0,7599.88
台灣加權股價指數,1255363200.0,7596.6
台灣加權股價指數,1255449600.0,7695.75
台灣加權股價指數,1255536000.0,7710.4
台灣加權股價指數,1255622400.0,7715.1
台灣加權股價指數,1255881600.0,7751.32
台灣加權股價指數,1255968000.0,7753.52
台灣加權股價指數,1256054400.0,7701.5
台灣加權股價指數,1256140800.0,7607.93
台灣加權股價指數,1256227200.0,7649.28
台灣加權股價指數,1256486400.0,7668.4
台灣加權股價指數,1256572800.0,7657.34
台灣加權股價指數,1256659200.0,7533.95
台灣加權股價指數,1256745600.0,7355.69
台灣加權股價指數,1256832000.0,7340.08
台灣加權股價指數,1257091200.0,7335.18
台灣加權股價指數,1257177600.0,7322.93
台灣加權股價指數,1257264000.0,7467.04
台灣加權股價指數,1257350400.0,7417.46
台灣加權股價指數,1257436800.0,7463.05
台灣加權股價指數,1257696000.0,7536.7
台灣加權股價指數,1257782400.0,7593.49
台灣加權股價指數,1257868800.0,7668.06
台灣加權股價指數,1257955200.0,7670.93
台灣加權股價指數,1258041600.0,7665.63
台灣加權股價指數,1258300800.0,7792.68
台灣加權股價指數,1258387200.0,7733.21
台灣加權股價指數,1258473600.0,7766.69
台灣加權股價指數,1258560000.0,7759.98
台灣加權股價指數,1258646400.0,7682.97
台灣加權股價指數,1258905600.0,7687.15
台灣加權股價指數,1258992000.0,7714.56
台灣加權股價指數,1259078400.0,7756.31
台灣加權股價指數,1259164800.0,7739.16
台灣加權股價指數,1259251200.0,7490.91
台灣加權股價指數,1259510400.0,7582.21
台灣加權股價指數,1259596800.0,7649.23
台灣加權股價指數,1259683200.0,7677.62
台灣加權股價指數,1259769600.0,7684.67
台灣加權股價指數,1259856000.0,7650.91
台灣加權股價指數,1260115200.0,7775.64
台灣加權股價指數,1260201600.0,7768.71
台灣加權股價指數,1260288000.0,7797.42
台灣加權股價指數,1260374400.0,7677.91
台灣加權股價指數,1260460800.0,7795.07
台灣加權股價指數,1260720000.0,7819.13
台灣加權股價指數,1260806400.0,7807.62
台灣加權股價指數,1260892800.0,7751.6
台灣加權股價指數,1260979200.0,7742.17
台灣加權股價指數,1261065600.0,7753.63
台灣加權股價指數,1261324800.0,7787.27
台灣加權股價指數,1261411200.0,7856.0
台灣加權股價指數,1261497600.0,7901.5
台灣加權股價指數,1261584000.0,7963.54
台灣加權股價指數,1261670400.0,7972.59
台灣加權股價指數,1261929600.0,8057.49
台灣加權股價指數,1262016000.0,8053.83
台灣加權股價指數,1262102400.0,8112.28
台灣加權股價指數,1262188800.0,8188.11
台灣加權股價指數,1262534400.0,8207.85
台灣加權股價指數,1262620800.0,8211.4
台灣加權股價指數,1262707200.0,8327.62
台灣加權股價指數,1262793600.0,8237.42
台灣加權股價指數,1262880000.0,8280.9
台灣加權股價指數,1263139200.0,8323.82
台灣加權股價指數,1263225600.0,8309.37
台灣加權股價指數,1263312000.0,8196.56
台灣加權股價指數,1263398400.0,8289.98
台灣加權股價指數,1263484800.0,8356.89
台灣加權股價指數,1263744000.0,8337.82
台灣加權股價指數,1263830400.0,8249.0
台灣加權股價指數,1263916800.0,8220.93
台灣加權股價指數,1264003200.0,8127.87
台灣加權股價指數,1264089600.0,7927.31
台灣加權股價指數,1264348800.0,7872.99
台灣加權股價指數,1264435200.0,7598.81
台灣加權股價指數,1264521600.0,7560.03
台灣加權股價指數,1264608000.0,7694.58
台灣加權股價指數,1264694400.0,7640.44
台灣加權股價指數,1264953600.0,7524.67
台灣加權股價指數,1265040000.0,7429.61
台灣加權股價指數,1265126400.0,7547.98
台灣加權股價指數,1265212800.0,7542.04
台灣加權股價指數,1265299200.0,7217.83
台灣加權股價指數,1265385600.0,7212.87
台灣加權股價指數,1265558400.0,7215.88
台灣加權股價指數,1265644800.0,7361.04
台灣加權股價指數,1265731200.0,7441.84
台灣加權股價指數,1266768000.0,7560.04
台灣加權股價指數,1266854400.0,7597.44
台灣加權股價指數,1266940800.0,7529.67
台灣加權股價指數,1267027200.0,7426.96
台灣加權股價指數,1267113600.0,7436.1
台灣加權股價指數,1267372800.0,7577.75
台灣加權股價指數,1267459200.0,7597.62
台灣加權股價指數,1267545600.0,7629.52
台灣加權股價指數,1267632000.0,7569.8
台灣加權股價指數,1267718400.0,7666.26
台灣加權股價指數,1267977600.0,7762.27
台灣加權股價指數,1268064000.0,7770.59
台灣加權股價指數,1268150400.0,7779.08
台灣加權股價指數,1268236800.0,7749.66
台灣加權股價指數,1268323200.0,7748.33
台灣加權股價指數,1268582400.0,7634.92
台灣加權股價指數,1268668800.0,7695.63
台灣加權股價指數,1268755200.0,7847.84
台灣加權股價指數,1268841600.0,7886.34
台灣加權股價指數,1268928000.0,7897.91
台灣加權股價指數,1269187200.0,7835.98
台灣加權股價指數,1269273600.0,7811.87
台灣加權股價指數,1269360000.0,7822.71
台灣加權股價指數,1269446400.0,7838.1
台灣加權股價指數,1269532800.0,7876.86
台灣加權股價指數,1269792000.0,7947.45
台灣加權股價指數,1269878400.0,7962.22
台灣加權股價指數,1269964800.0,7920.06
台灣加權股價指數,1270051200.0,8013.09
台灣加權股價指數,1270137600.0,8025.93
台灣加權股價指數,1270483200.0,8089.65
台灣加權股價指數,1270569600.0,8121.78
台灣加權股價指數,1270656000.0,8057.6
台灣加權股價指數,1270742400.0,8092.03
台灣加權股價指數,1271001600.0,8117.75
台灣加權股價指數,1271088000.0,8029.73
台灣加權股價指數,1271174400.0,8097.13
台灣加權股價指數,1271260800.0,8171.94
台灣加權股價指數,1271347200.0,8111.57
台灣加權股價指數,1271606400.0,7854.22
台灣加權股價指數,1271692800.0,7900.42
台灣加權股價指數,1271779200.0,7990.53
台灣加權股價指數,1271865600.0,7978.69
台灣加權股價指數,1271952000.0,8004.89
台灣加權股價指數,1272211200.0,8158.14
台灣加權股價指數,1272297600.0,8146.44
台灣加權股價指數,1272384000.0,8081.55
台灣加權股價指數,1272470400.0,8054.05
台灣加權股價指數,1272556800.0,8004.25
台灣加權股價指數,1272816000.0,7952.17
台灣加權股價指數,1272902400.0,7930.77
台灣加權股價指數,1272988800.0,7696.9
台灣加權股價指數,1273075200.0,7579.48
台灣加權股價指數,1273161600.0,7567.1
台灣加權股價指數,1273420800.0,7664.73
台灣加權股價指數,1273507200.0,7608.44
台灣加權股價指數,1273593600.0,7602.7
台灣加權股價指數,1273680000.0,7770.57
台灣加權股價指數,1273766400.0,7772.13
台灣加權股價指數,1274025600.0,7598.72
台灣加權股價指數,1274112000.0,7585.3
台灣加權股價指數,1274198400.0,7559.16
台灣加權股價指數,1274284800.0,7424.43
台灣加權股價指數,1274371200.0,7237.71
台灣加權股價指數,1274630400.0,7322.73
台灣加權股價指數,1274716800.0,7086.37
台灣加權股價指數,1274803200.0,7167.35
台灣加權股價指數,1274889600.0,7243.16
台灣加權股價指數,1274976000.0,7295.32
台灣加權股價指數,1275235200.0,7373.98
台灣加權股價指數,1275321600.0,7289.33
台灣加權股價指數,1275408000.0,7195.71
台灣加權股價指數,1275494400.0,7360.28
台灣加權股價指數,1275580800.0,7344.59
台灣加權股價指數,1275840000.0,7157.83
台灣加權股價指數,1275926400.0,7151.99
台灣加權股價指數,1276012800.0,7071.67
台灣加權股價指數,1276099200.0,7181.77
台灣加權股價指數,1276185600.0,7299.49
台灣加權股價指數,1276444800.0,7387.4
台灣加權股價指數,1276531200.0,7454.06
台灣加權股價指數,1276704000.0,7515.78
台灣加權股價指數,1276790400.0,7493.11
台灣加權股價指數,1277049600.0,7635.56
台灣加權股價指數,1277136000.0,7612.68
台灣加權股價指數,1277222400.0,7582.15
台灣加權股價指數,1277308800.0,7589.89
台灣加權股價指數,1277395200.0,7474.71
台灣加權股價指數,1277654400.0,7500.79
台灣加權股價指數,1277740800.0,7423.57
台灣加權股價指數,1277827200.0,7329.37
台灣加權股價指數,1277913600.0,7254.06
台灣加權股價指數,1278000000.0,7330.74
台灣加權股價指數,1278259200.0,7439.96
台灣加權股價指數,1278345600.0,7548.48
台灣加權股價指數,1278432000.0,7534.46
台灣加權股價指數,1278518400.0,7608.85
台灣加權股價指數,1278604800.0,7647.25
台灣加權股價指數,1278864000.0,7639.55
台灣加權股價指數,1278950400.0,7597.42
台灣加權股價指數,1279036800.0,7714.51
台灣加權股價指數,1279123200.0,7704.52
台灣加權股價指數,1279209600.0,7664.57
台灣加權股價指數,1279468800.0,7649.83
台灣加權股價指數,1279555200.0,7712.03
台灣加權股價指數,1279641600.0,7701.29
台灣加權股價指數,1279728000.0,7666.34
台灣加權股價指數,1279814400.0,7761.22
台灣加權股價指數,1280073600.0,7787.45
台灣加權股價指數,1280160000.0,7748.01
台灣加權股價指數,1280246400.0,7784.81
台灣加權股價指數,1280332800.0,7798.99
台灣加權股價指數,1280419200.0,7760.63
台灣加權股價指數,1280678400.0,7911.68
台灣加權股價指數,1280764800.0,7957.53
台灣加權股價指數,1280851200.0,7972.66
台灣加權股價指數,1280937600.0,7936.85
台灣加權股價指數,1281024000.0,7963.3
台灣加權股價指數,1281283200.0,8034.49
台灣加權股價指數,1281369600.0,7976.74
台灣加權股價指數,1281456000.0,7895.03
台灣加權股價指數,1281542400.0,7829.79
台灣加權股價指數,1281628800.0,7891.58
台灣加權股價指數,1281888000.0,7941.22
台灣加權股價指數,1281974400.0,7931.09
台灣加權股價指數,1282060800.0,7924.1
台灣加權股價指數,1282147200.0,7928.94
台灣加權股價指數,1282233600.0,7927.31
台灣加權股價指數,1282492800.0,7975.93
台灣加權股價指數,1282579200.0,7940.64
台灣加權股價指數,1282665600.0,7736.98
台灣加權股價指數,1282752000.0,7689.74
台灣加權股價指數,1282838400.0,7722.91
台灣加權股價指數,1283097600.0,7741.2
台灣加權股價指數,1283184000.0,7616.28
台灣加權股價指數,1283270400.0,7668.25
台灣加權股價指數,1283356800.0,7720.82
台灣加權股價指數,1283443200.0,7830.21
台灣加權股價指數,1283702400.0,7890.95
台灣加權股價指數,1283788800.0,7884.4
台灣加權股價指數,1283875200.0,7851.31
台灣加權股價指數,1283961600.0,7835.54
台灣加權股價指數,1284048000.0,7890.11
台灣加權股價指數,1284307200.0,8091.3
台灣加權股價指數,1284393600.0,8132.6
台灣加權股價指數,1284480000.0,8163.82
台灣加權股價指數,1284566400.0,8099.75
台灣加權股價指數,1284652800.0,8158.33
台灣加權股價指數,1284912000.0,8186.96
台灣加權股價指數,1284998400.0,8196.4
台灣加權股價指數,1285171200.0,8202.54
台灣加權股價指數,1285257600.0,8166.62
台灣加權股價指數,1285516800.0,8191.54
台灣加權股價指數,1285603200.0,8189.44
台灣加權股價指數,1285689600.0,8240.89
台灣加權股價指數,1285776000.0,8237.78
台灣加權股價指數,1285862400.0,8244.18
台灣加權股價指數,1286121600.0,8246.1
台灣加權股價指數,1286208000.0,8200.43
台灣加權股價指數,1286294400.0,8284.03
台灣加權股價指數,1286380800.0,8283.92
台灣加權股價指數,1286467200.0,8244.19
台灣加權股價指數,1286726400.0,8176.76
台灣加權股價指數,1286812800.0,8090.22
台灣加權股價指數,1286899200.0,8106.66
台灣加權股價指數,1286985600.0,8215.45
台灣加權股價指數,1287072000.0,8205.3
台灣加權股價指數,1287331200.0,8060.54
台灣加權股價指數,1287417600.0,8046.23
台灣加權股價指數,1287504000.0,8124.62
台灣加權股價指數,1287590400.0,8131.23
台灣加權股價指數,1287676800.0,8168.06
台灣加權股價指數,1287936000.0,8306.98
台灣加權股價指數,1288022400.0,8343.23
台灣加權股價指數,1288108800.0,8291.04
台灣加權股價指數,1288195200.0,8354.05
台灣加權股價指數,1288281600.0,8287.09
台灣加權股價指數,1288540800.0,8379.75
台灣加權股價指數,1288627200.0,8344.76
台灣加權股價指數,1288713600.0,8293.9
台灣加權股價指數,1288800000.0,8357.85
台灣加權股價指數,1288886400.0,8449.34
台灣加權股價指數,1289145600.0,8430.58
台灣加權股價指數,1289232000.0,8445.63
台灣加權股價指數,1289318400.0,8450.63
台灣加權股價指數,1289404800.0,8436.95
台灣加權股價指數,1289491200.0,8316.05
台灣加權股價指數,1289750400.0,8240.65
台灣加權股價指數,1289836800.0,8312.21
台灣加權股價指數,1289923200.0,8255.54
台灣加權股價指數,1290009600.0,8283.45
台灣加權股價指數,1290096000.0,8306.12
台灣加權股價指數,1290355200.0,8374.91
台灣加權股價指數,1290441600.0,8328.63
台灣加權股價指數,1290528000.0,8297.05
台灣加權股價指數,1290614400.0,8349.99
台灣加權股價指數,1290700800.0,8312.15
台灣加權股價指數,1290960000.0,8367.17
台灣加權股價指數,1291046400.0,8372.48
台灣加權股價指數,1291132800.0,8520.11
台灣加權股價指數,1291219200.0,8585.77
台灣加權股價指數,1291305600.0,8624.01
台灣加權股價指數,1291564800.0,8702.23
台灣加權股價指數,1291651200.0,8704.39
台灣加權股價指數,1291737600.0,8703.79
台灣加權股價指數,1291824000.0,8753.84
台灣加權股價指數,1291910400.0,8718.83
台灣加權股價指數,1292169600.0,8736.59
台灣加權股價指數,1292256000.0,8740.43
台灣加權股價指數,1292342400.0,8756.71
台灣加權股價指數,1292428800.0,8782.2
台灣加權股價指數,1292515200.0,8817.9
台灣加權股價指數,1292774400.0,8768.72
台灣加權股價指數,1292860800.0,8827.79
台灣加權股價指數,1292947200.0,8860.49
台灣加權股價指數,1293033600.0,8898.87
台灣加權股價指數,1293120000.0,8861.1
台灣加權股價指數,1293379200.0,8892.31
台灣加權股價指數,1293465600.0,8870.76
台灣加權股價指數,1293552000.0,8866.35
台灣加權股價指數,1293638400.0,8907.91
台灣加權股價指數,1293724800.0,8972.5
台灣加權股價指數,1293984000.0,9025.3
台灣加權股價指數,1294070400.0,8997.19
台灣加權股價指數,1294156800.0,8846.31
台灣加權股價指數,1294243200.0,8883.21
台灣加權股價指數,1294329600.0,8782.72
台灣加權股價指數,1294588800.0,8817.88
台灣加權股價指數,1294675200.0,8931.36
台灣加權股價指數,1294761600.0,8965.0
台灣加權股價指數,1294848000.0,8975.58
台灣加權股價指數,1294934400.0,8972.51
台灣加權股價指數,1295193600.0,8925.09
台灣加權股價指數,1295280000.0,8988.0
台灣加權股價指數,1295366400.0,9086.02
台灣加權股價指數,1295452800.0,9022.17
台灣加權股價指數,1295539200.0,8954.38
台灣加權股價指數,1295798400.0,8947.79
台灣加權股價指數,1295884800.0,8991.39
台灣加權股價指數,1295971200.0,9055.59
台灣加權股價指數,1296057600.0,9102.33
台灣加權股價指數,1296144000.0,9145.35
台灣加權股價指數,1297094400.0,9111.46
台灣加權股價指數,1297180800.0,9006.82
台灣加權股價指數,1297267200.0,8836.56
台灣加權股價指數,1297353600.0,8609.86
台灣加權股價指數,1297612800.0,8685.47
台灣加權股價指數,1297699200.0,8721.93
台灣加權股價指數,1297785600.0,8712.96
台灣加權股價指數,1297872000.0,8683.88
台灣加權股價指數,1297958400.0,8843.84
台灣加權股價指數,1298217600.0,8839.22
台灣加權股價指數,1298304000.0,8673.67
台灣加權股價指數,1298390400.0,8528.94
台灣加權股價指數,1298476800.0,8541.64
台灣加權股價指數,1298563200.0,8599.65
台灣加權股價指數,1298908800.0,8727.56
台灣加權股價指數,1298995200.0,8619.9
台灣加權股價指數,1299081600.0,8738.37
台灣加權股價指數,1299168000.0,8784.4
台灣加權股價指數,1299427200.0,8713.79
台灣加權股價指數,1299513600.0,8747.75
台灣加權股價指數,1299600000.0,8750.02
台灣加權股價指數,1299686400.0,8642.9
台灣加權股價指數,1299772800.0,8567.82
台灣加權股價指數,1300032000.0,8520.02
台灣加權股價指數,1300118400.0,8234.78
台灣加權股價指數,1300204800.0,8324.58
台灣加權股價指數,1300291200.0,8282.69
台灣加權股價指數,1300377600.0,8394.75
台灣加權股價指數,1300636800.0,8467.71
台灣加權股價指數,1300723200.0,8508.04
台灣加權股價指數,1300809600.0,8545.08
台灣加權股價指數,1300896000.0,8576.4
台灣加權股價指數,1300982400.0,8610.39
台灣加權股價指數,1301241600.0,8553.06
台灣加權股價指數,1301328000.0,8596.57
台灣加權股價指數,1301414400.0,8646.31
台灣加權股價指數,1301500800.0,8683.3
台灣加權股價指數,1301587200.0,8705.13
台灣加權股價指數,1302019200.0,8851.98
台灣加權股價指數,1302105600.0,8901.72
台灣加權股價指數,1302192000.0,8894.54
台灣加權股價指數,1302451200.0,8880.27
台灣加權股價指數,1302537600.0,8732.59
台灣加權股價指數,1302624000.0,8780.2
台灣加權股價指數,1302710400.0,8802.73
台灣加權股價指數,1302796800.0,8718.12
台灣加權股價指數,1303056000.0,8714.48
台灣加權股價指數,1303142400.0,8638.55
台灣加權股價指數,1303228800.0,8813.28
台灣加權股價指數,1303315200.0,8957.65
台灣加權股價指數,1303401600.0,8969.43
台灣加權股價指數,1303660800.0,8950.75
台灣加權股價指數,1303747200.0,8948.14
台灣加權股價指數,1303833600.0,9049.25
台灣加權股價指數,1303920000.0,9040.77
台灣加權股價指數,1304006400.0,9007.87
台灣加權股價指數,1304352000.0,8946.08
台灣加權股價指數,1304438400.0,8947.35
台灣加權股價指數,1304524800.0,9018.61
台灣加權股價指數,1304611200.0,8977.23
台灣加權股價指數,1304870400.0,9035.48
台灣加權股價指數,1304956800.0,9023.28
台灣加權股價指數,1305043200.0,9020.4
台灣加權股價指數,1305129600.0,9033.68
台灣加權股價指數,1305216000.0,9006.61
台灣加權股價指數,1305475200.0,8911.71
台灣加權股價指數,1305561600.0,8884.09
台灣加權股價指數,1305648000.0,8944.84
台灣加權股價指數,1305734400.0,8892.88
台灣加權股價指數,1305820800.0,8837.03
台灣加權股價指數,1306080000.0,8747.51
台灣加權股價指數,1306166400.0,8756.61
台灣加權股價指數,1306252800.0,8727.09
台灣加權股價指數,1306339200.0,8788.4
台灣加權股價指數,1306425600.0,8810.0
台灣加權股價指數,1306684800.0,8823.68
台灣加權股價指數,1306771200.0,8988.84
台灣加權股價指數,1306857600.0,9062.35
台灣加權股價指數,1306944000.0,8991.36
台灣加權股價指數,1307030400.0,9046.28
台灣加權股價指數,1307376000.0,9057.1
台灣加權股價指數,1307462400.0,9007.53
台灣加權股價指數,1307548800.0,9000.94
台灣加權股價指數,1307635200.0,8837.82
台灣加權股價指數,1307894400.0,8712.95
台灣加權股價指數,1307980800.0,8829.21
台灣加權股價指數,1308067200.0,8831.45
台灣加權股價指數,1308153600.0,8654.43
台灣加權股價指數,1308240000.0,8636.1
台灣加權股價指數,1308499200.0,8530.68
台灣加權股價指數,1308585600.0,8597.62
台灣加權股價指數,1308672000.0,8621.04
台灣加權股價指數,1308758400.0,8567.28
台灣加權股價指數,1308844800.0,8532.83
台灣加權股價指數,1309104000.0,8500.16
台灣加權股價指數,1309190400.0,8478.86
台灣加權股價指數,1309276800.0,8573.38
台灣加權股價指數,1309363200.0,8652.59
台灣加權股價指數,1309449600.0,8739.82
台灣加權股價指數,1309708800.0,8774.72
台灣加權股價指數,1309795200.0,8784.44
台灣加權股價指數,1309881600.0,8824.44
台灣加權股價指數,1309968000.0,8773.42
台灣加權股價指數,1310054400.0,8749.55
台灣加權股價指數,1310313600.0,8665.85
台灣加權股價指數,1310400000.0,8491.01
台灣加權股價指數,1310486400.0,8488.06
台灣加權股價指數,1310572800.0,8481.35
台灣加權股價指數,1310659200.0,8574.91
台灣加權股價指數,1310918400.0,8538.57
台灣加權股價指數,1311004800.0,8524.57
台灣加權股價指數,1311091200.0,8706.17
台灣加權股價指數,1311177600.0,8717.14
台灣加權股價指數,1311264000.0,8765.32
台灣加權股價指數,1311523200.0,8683.51
台灣加權股價指數,1311609600.0,8794.24
台灣加權股價指數,1311696000.0,8817.49
台灣加權股價指數,1311782400.0,8767.2
台灣加權股價指數,1311868800.0,8644.18
台灣加權股價指數,1312128000.0,8701.38
台灣加權股價指數,1312214400.0,8584.72
台灣加權股價指數,1312300800.0,8456.86
台灣加權股價指數,1312387200.0,8317.27
台灣加權股價指數,1312473600.0,7853.13
台灣加權股價指數,1312732800.0,7552.8
台灣加權股價指數,1312819200.0,7493.12
台灣加權股價指數,1312905600.0,7736.32
台灣加權股價指數,1312992000.0,7719.09
台灣加權股價指數,1313078400.0,7637.02
台灣加權股價指數,1313337600.0,7819.39
台灣加權股價指數,1313424000.0,7798.59
台灣加權股價指數,1313510400.0,7741.76
台灣加權股價指數,1313596800.0,7614.97
台灣加權股價指數,1313683200.0,7342.96
台灣加權股價指數,1313942400.0,7312.59
台灣加權股價指數,1314028800.0,7550.23
台灣加權股價指數,1314115200.0,7502.93
台灣加權股價指數,1314201600.0,7410.87
台灣加權股價指數,1314288000.0,7445.1
台灣加權股價指數,1314547200.0,7578.01
台灣加權股價指數,1314633600.0,7646.19
台灣加權股價指數,1314720000.0,7741.36
台灣加權股價指數,1314806400.0,7757.76
台灣加權股價指數,1314892800.0,7757.06
台灣加權股價指數,1315152000.0,7551.57
台灣加權股價指數,1315238400.0,7367.19
台灣加權股價指數,1315324800.0,7529.01
台灣加權股價指數,1315411200.0,7548.37
台灣加權股價指數,1315497600.0,7610.57
台灣加權股價指數,1315843200.0,7391.37
台灣加權股價指數,1315929600.0,7228.47
台灣加權股價指數,1316016000.0,7385.68
台灣加權股價指數,1316102400.0,7577.4
台灣加權股價指數,1316361600.0,7480.88
台灣加權股價指數,1316448000.0,7492.85
台灣加權股價指數,1316534400.0,7535.88
台灣加權股價指數,1316620800.0,7305.5
台灣加權股價指數,1316707200.0,7046.22
台灣加權股價指數,1316966400.0,6877.12
台灣加權股價指數,1317052800.0,7089.95
台灣加權股價指數,1317139200.0,7146.98
台灣加權股價指數,1317225600.0,7182.61
台灣加權股價指數,1317312000.0,7225.38
台灣加權股價指數,1317571200.0,7013.97
台灣加權股價指數,1317657600.0,7047.87
台灣加權股價指數,1317744000.0,6989.15
台灣加權股價指數,1317830400.0,7132.0
台灣加權股價指數,1317916800.0,7211.96
台灣加權股價指數,1318262400.0,7398.71
台灣加權股價指數,1318348800.0,7382.35
台灣加權股價指數,1318435200.0,7428.33
台灣加權股價指數,1318521600.0,7358.08
台灣加權股價指數,1318780800.0,7461.12
台灣加權股價指數,1318867200.0,7359.48
台灣加權股價指數,1318953600.0,7353.37
台灣加權股價指數,1319040000.0,7244.32
台灣加權股價指數,1319126400.0,7254.51
台灣加權股價指數,1319385600.0,7470.3
台灣加權股價指數,1319472000.0,7491.21
台灣加權股價指數,1319558400.0,7535.82
台灣加權股價指數,1319644800.0,7565.21
台灣加權股價指數,1319731200.0,7616.06
台灣加權股價指數,1319990400.0,7587.69
台灣加權股價指數,1320076800.0,7622.01
台灣加權股價指數,1320163200.0,7598.45
台灣加權股價指數,1320249600.0,7460.31
台灣加權股價指數,1320336000.0,7603.23
台灣加權股價指數,1320595200.0,7621.72
台灣加權股價指數,1320681600.0,7600.79
台灣加權股價指數,1320768000.0,7561.86
台灣加權股價指數,1320854400.0,7308.68
台灣加權股價指數,1320940800.0,7367.29
台灣加權股價指數,1321200000.0,7525.65
台灣加權股價指數,1321286400.0,7491.06
台灣加權股價指數,1321372800.0,7387.52
台灣加權股價指數,1321459200.0,7387.81
台灣加權股價指數,1321545600.0,7233.78
台灣加權股價指數,1321804800.0,7042.64
台灣加權股價指數,1321891200.0,7000.03
台灣加權股價指數,1321977600.0,6806.43
台灣加權股價指數,1322064000.0,6864.39
台灣加權股價指數,1322150400.0,6784.52
台灣加權股價指數,1322409600.0,6898.78
台灣加權股價指數,1322496000.0,6988.65
台灣加權股價指數,1322582400.0,6904.12
台灣加權股價指數,1322668800.0,7178.69
台灣加權股價指數,1322755200.0,7140.68
台灣加權股價指數,1323014400.0,7098.08
台灣加權股價指數,1323100800.0,6956.28
台灣加權股價指數,1323187200.0,7033.0
台灣加權股價指數,1323273600.0,6982.9
台灣加權股價指數,1323360000.0,6893.3
台灣加權股價指數,1323619200.0,6949.04
台灣加權股價指數,1323705600.0,6896.31
台灣加權股價指數,1323792000.0,6922.57
台灣加權股價指數,1323878400.0,6764.59
台灣加權股價指數,1323964800.0,6785.09
台灣加權股價指數,1324224000.0,6633.33
台灣加權股價指數,1324310400.0,6662.64
台灣加權股價指數,1324396800.0,6966.48
台灣加權股價指數,1324483200.0,6966.35
台灣加權股價指數,1324569600.0,7110.73
台灣加權股價指數,1324828800.0,7092.58
台灣加權股價指數,1324915200.0,7085.03
台灣加權股價指數,1325001600.0,7056.67
台灣加權股價指數,1325088000.0,7074.82
台灣加權股價指數,1325174400.0,7072.08
台灣加權股價指數,1325433600.0,6952.21
台灣加權股價指數,1325520000.0,7053.38
台灣加權股價指數,1325606400.0,7082.97
台灣加權股價指數,1325692800.0,7130.86
台灣加權股價指數,1325779200.0,7120.51
台灣加權股價指數,1326038400.0,7093.04
台灣加權股價指數,1326124800.0,7178.87
台灣加權股價指數,1326211200.0,7188.21
台灣加權股價指數,1326297600.0,7186.58
台灣加權股價指數,1326384000.0,7181.54
台灣加權股價指數,1326643200.0,7103.62
台灣加權股價指數,1326729600.0,7221.08
台灣加權股價指數,1326816000.0,7233.69
台灣加權股價指數,1327852800.0,7407.41
台灣加權股價指數,1327939200.0,7517.08
台灣加權股價指數,1328025600.0,7549.21
台灣加權股價指數,1328112000.0,7652.46
台灣加權股價指數,1328198400.0,7674.99
台灣加權股價指數,1328284800.0,7741.24
台灣加權股價指數,1328457600.0,7687.98
台灣加權股價指數,1328544000.0,7707.44
台灣加權股價指數,1328630400.0,7869.91
台灣加權股價指數,1328716800.0,7910.78
台灣加權股價指數,1328803200.0,7862.27
台灣加權股價指數,1329062400.0,7912.91
台灣加權股價指數,1329148800.0,7884.08
台灣加權股價指數,1329235200.0,8005.24
台灣加權股價指數,1329321600.0,7869.7
